,id,texto,etiqueta_final,texto_ed,etiqueta_etapa0
1847,1848,"El día viernes se comunicaron conmigo para que le comunique a la señora Graciela que durante esa mañana iba a pasar el voluntario presencial de la Municipalidad para entregarle la caja de alimentos, lo recibió sin problemas y agradece muchísimo. Ahora lo que me pidió si podia averiguar como podia hacer para conseguir una garrafa vacía, que  si se les podia prestar/donar  una, porque es lo único que tiene para poder calefaccionar la vivienda. Muchas Gracias",NECESIDADES OPERATIVAS,viernes comunicaron comunique senora manana iba pasar voluntario presencial municipalidad entregarle caja alimentos recibio problemas agradece muchisimo pidio podia averiguar podia garrafa vacia podia prestar donar unico calefaccionar vivienda,NEC_OP
6086,6087,"La señora se encuentra bien de salud y de ánimo, no sale, su familia la ayuda, no puede darse la vacuna antigripal por prescripción médica y tiene descuento otorgado para su Abl",POSITIVO,senora salud animo sale familia ayuda darse vacuna antigripal prescripcion medica descuento otorgado abl,R
10491,10492,"hoy contacte con atilio poffo siempre hablo con la señora porque el es sordo ,me contó que están bien, pero que el único problema que tienen es que no pudieron acceder a la vacuna porque cuando les toco por el numero del dni no había mas , me podrían informar cuando estarían llegando a la salita de irigoyen de florida ahí seria el lugar mas cercano de su casa . la señora es paciente de riesgo oncologica osea que es importante su vacunacion .gracias",POSITIVO,contacte poffo hablo senora sordo conto unico problema pudieron acceder vacuna toco numero dni informar llegando salita irigoyen florida cercano casa senora riesgo oncologica osea importante vacunacion,R
2828,2829,"Muy contenta porque recibio una tablet que le mando la municipalidad, sigue bien  solo  preocupada por su medicacion oncologica que no la esta consiguiendo
Hablamos   de todo un poco, se cuida mucho",NEGATIVO,contenta recibio tablet mando municipalidad preocupada medicacion oncologica consiguiendo hablamos cuida,R
8117,8118,Me comunique via wassapp...,NO RELEVANTE,comunique via wassapp,NR
10020,10021,"en agosto fallecio gioia, marta esther //   osvaldo mario serra (marido) vive en el domicilio  //    78  años - discapacitado /  diabetico va a necesitar mediacmentos en 20 dias //",NEGATIVO,agosto fallecio esther osvaldo serra marido vive domicilio _digit_ anos - discapacitado diabetico necesitar mediacmentos _digit_,R
7063,7064,Porfa tiene pedido desde el 8/5 la voluntaria lo incluyo en sistema y nunca pidió x esta vías. Si puede entrar mañana sería ideal,NECESIDADES OPERATIVAS,porfa pedido _digit_ _digit_ voluntaria incluyo sistema pidio vias entrar manana ideal,NEC_OP
4480,4481,"Todo en orden, vuelve a preguntar por la caja que recibió el 29/06, le informé que es cada 20 días.-",NECESIDADES OPERATIVAS,orden vuelve preguntar caja recibio _digit_ _digit_ informe _digit_ -,NEC_OP
3041,3042,aviso de entrega de alimentos.  todo en orden,NECESIDADES OPERATIVAS,aviso entrega alimentos orden,NEC_OP
2130,2131,bien de ánimo,POSITIVO,animo,R
3154,3155,"Estimada: por el momento, no contamos con entrega de artículos de limpieza. Saludos!",NECESIDADES OPERATIVAS,estimada contamos entrega articulos limpieza saludos,NEC_OP
4043,4044,"Me volvió a preguntar por la bolsa de alimentos y no estuvo de acuerdo que yo tenga que avisar cada 15 días y no este ya anotada y sea automatico.
Por otro lado, sei bien accedio a la encuesta le molestó que sea tan larga preguntandome si me faltaba mucho .",NECESIDADES OPERATIVAS,volvio preguntar bolsa alimentos acuerdo avisar _digit_ anotada automatico sei accedio encuesta molesto larga preguntandome faltaba,NEC_OP
5975,5976,Todo en orden,POSITIVO,orden,R
1694,1695,El teléfono me dice que no se encuentra disponible para recibir llamados.,NO RELEVANTE,telefono disponible recibir llamados,NR
8179,8180,Aún no llegaron los alimentos,NECESIDADES OPERATIVAS,llegaron alimentos,NEC_OP
10616,10617,"jose se encuentra bien, cuando termine esto me va a enseñar a jugar al truco",POSITIVO,termine ensenar jugar truco,R
7169,7170,Sin novedad,NO RELEVANTE,novedad,NR
9727,9728,"consulta por ayuda económica, ya sea para ella o para la hija (35 años) que tiene certificado de discapacidad.",NEGATIVO,consulta ayuda economica hija _digit_ anos certificado discapacidad,R
4862,4863,Sin novedad,NO RELEVANTE,novedad,NR
6934,6935,"Esta bien, aun no ha ido a retirar la caja porque depende de que su hijo pueda acercarse al lugar. lee, hace crucigramas y toma mate en el patio.",NECESIDADES OPERATIVAS,retirar caja depende hijo acercarse crucigramas toma mate patio,NEC_OP
8976,8977,Siguen bien,POSITIVO,siguen,R
4847,4848,Sin novedad,NO RELEVANTE,novedad,NR
2693,2694,La Señora Beatriz Dib se encuentra bien.,POSITIVO,senora dib,R
10482,10483,"hola, deseo saber si tienen otro número de teléfono de marta susana, no me puedo comunicar a éste número.
gracias.",NO RELEVANTE,hola deseo numero telefono susana comunicar numero,NR
3886,3887,LLamada para coordinar la búsqueda de la caja de alimentos  el día 13/7 en la calle H. Yrigoyen 4848,NECESIDADES OPERATIVAS,llamada coordinar busqueda caja alimentos _digit_ _digit_ calle yrigoyen _digit_,NEC_OP
10926,10927,llamé pero no respondió nadie,NO RELEVANTE,llame respondio,NR
4007,4008,"Hemos enviado toda la información necesaria para el retiro de alimentos a la voluntaria, vía mail.",NECESIDADES OPERATIVAS,enviado informacion necesaria retiro alimentos voluntaria via mail,NEC_OP
7959,7960,"nunca atendió nadie
saludos",NO RELEVANTE,atendio saludos,NR
6701,6702,Le comenté que no atendía nadie en el 130 que es el Anses. Necesita saber si ya salió la última cuota de la moratoria para concretar los trámites de su jubilación.,NECESIDADES OPERATIVAS,comente atendia _digit_ anses necesita salio cuota moratoria concretar tramites jubilacion,NEC_OP
6516,6517,hoy tuvimos con eduardo nuestra tercera charla. todo genial!,POSITIVO,eduardo charla genial,R
3085,3086,EL DIA 26/06/2020 SE ENTREGO ALIMENTOS EN DOMICILIO,NECESIDADES OPERATIVAS,_digit_ _digit_ _digit_ entrego alimentos domicilio,NEC_OP
1665,1666,"la señora se encuentra bien, hoy un poquito mejor de animo. pero me pide ayuda psicologica ya que se deprime un poco",NECESIDADES OPERATIVAS,senora poquito animo pide ayuda psicologica deprime,NEC_OP
12404,12405,"todo bien, le indique que el uso del barbijo es obligatorio. me consulto lugares donde comprarlos porque en farmacias no se consiguen. le indique las fechas para vacunarse 20 y 21 de abril. re agendamos para hablar el 20/4.",NEUTRAL,indique barbijo obligatorio consulto lugares comprarlos farmacias indique fechas vacunarse _digit_ _digit_ abril re agendamos hablar _digit_ _digit_,NR
2325,2326,Se entrega Alimentos en domicilio 14/8/20.,NECESIDADES OPERATIVAS,entrega alimentos domicilio _digit_ _digit_ _digit_,NEC_OP
5462,5463,Vuelve a solicitar la caja de alimentos,NECESIDADES OPERATIVAS,vuelve solicitar caja alimentos,NEC_OP
1865,1866,05/06/2020 SE ENTREGO ALIMENTOS EN DOMICILIO,NECESIDADES OPERATIVAS,_digit_ _digit_ _digit_ entrego alimentos domicilio,NEC_OP
11086,11087,"me comunico con la voluntaria para saber el estado de situación actual respecto de la vacunación y medicación de la am. según me informa, lo relacionado a la medicación estaría resuelto y la vacunación aún no. según informa la am, en pami le han dicho que no poseen vacunas y la voluntaria refiere que lo mismo sucede en los centros municipales. le explico que las vacunas van llegando y se agotan rápidamente, que hay que insistir. de todas maneras, se eleva la solicitud.",POSITIVO,comunico voluntaria situacion actual vacunacion medicacion am informa relacionado medicacion resuelto vacunacion informa am pami poseen vacunas voluntaria refiere sucede centros municipales vacunas llegando agotan rapidamente insistir maneras eleva solicitud,R
8090,8091,"Estimada: hemos recibido la solicitud de tablet. En cuanto tengamos alguna novedad al respecto, nos estaremos comunicando. Saludos!",NECESIDADES OPERATIVAS,estimada recibido solicitud tablet novedad comunicando saludos,NEC_OP
11968,11969,se encuentra muy bien conversamos un buen rato,POSITIVO,conversamos rato,R
2168,2169,Sin novedad,NO RELEVANTE,novedad,NR
7660,7661,"Llamado del 1/6 me atendió Marita, su hermana. Dicen no necesitar nada.",NO RELEVANTE,llamado _digit_ _digit_ atendio marita hermana necesitar,NR
6057,6058,Sin novedad,NO RELEVANTE,novedad,NR
11167,11168,me dijo que se encuentra bien tranquila pasando los dias agradece los llamados,POSITIVO,tranquila pasando agradece llamados,R
9898,9899,el am se encuentra de buen ánimo y acompañado x su esposa y familia retirará los alimentos x ipolito irigoyen 4848,POSITIVO,am animo acompanado esposa familia retirara alimentos ipolito irigoyen _digit_,R
789,790,Número de línea incorrecto. Intentaré por número de celular,NO RELEVANTE,numero linea incorrecto intentare numero celular,NR
102,103,"Nos conectamos todas las semanas por llamado y también por wasapp,",NO RELEVANTE,conectamos semanas llamado wasapp,NR
11353,11354,no atendió el llamado .,NO RELEVANTE,atendio llamado,NR
8673,8674,HABLE CON LUISA  Y ESTAN ODOS BIEN,POSITIVO,hable luisa odos,R
8122,8123,"Es la segunda vez que se cae, por suerte no fue un golpe fuerte, dice estar bien, que fue suave.  Le consulto si se puso hielo, si tomo algo para el dolor, pero asegura no fue fuerte.",NEGATIVO,cae suerte golpe fuerte suave consulto puso hielo tomo dolor asegura fuerte,R
7817,7818,"Adelina y su esposo se encunetran bien de ánimo. Ella se dedica a la cocina y a la lectura.
Me contó que ambos salen a caminar cerca de su casa para despejarse y hacen las compras en un supermercado cercano.",POSITIVO,esposo encunetran animo dedica cocina lectura conto salen caminar casa despejarse compras supermercado cercano,R
1981,1982,Estaba contenta porque vio a la hija pero preocupada porque estaba mucha tos.,NEGATIVO,contenta vio hija preocupada tos,R
1509,1510,"Todo bien.
Buen ánimo.",POSITIVO,animo,R
11511,11512,no pude comunicarme con maria.,NO RELEVANTE,pude comunicarme,NR
10135,10136,"esta bien de ánimo, armando tapa bocas para su familia.",POSITIVO,animo tapa bocas familia,R
4013,4014,"Le informo a la AM que todavía no pude tramitar el certificado de circulación para Eva; ella me dice que Eva está yendo los lunes y viernes. Por otro lado me pregunta si pude averiguar algo sobre la silla de ruedas, le explico que de eso debe encargarse su médico que es quien debe llenar los formularios, le menciono que se debe proceder de igual forma con el beneficio del ""aporte a la seguridad económica"" me pide si la puedo llamar más tarde o mañana para que pueda anotar los requisitos para acceder a este beneficio.",NECESIDADES OPERATIVAS,am pude tramitar certificado circulacion eva; eva yendo lunes viernes pregunta pude averiguar silla ruedas encargarse medico llenar formularios proceder forma beneficio aporte seguridad economica pide llamar manana anotar requisitos acceder beneficio,NEC_OP
407,408,No contesta los llamados,NO RELEVANTE,contesta llamados,NR
5538,5539,"Hablo con Rosa tal como acordamos para hacer la encuesta. Cuando ya quedan pocas preguntas faltantes, me dice que tiene que cortar porque se le quema la tarta, me pide que la llame luego de las 5pm ya que se acuesta a dormir la siesta.",NEUTRAL,hablo rosa acordamos encuesta quedan preguntas faltantes cortar quema tarta pide llame _digit_pm acuesta dormir siesta,NR
5459,5460,"Se vuelva a intentar llamado al AM al 47918088, pero N/A x2",NO RELEVANTE,vuelva llamado am _digit_ x_digit_,NR
883,884,saber como se encontraba,NO RELEVANTE,encontraba,NR
7853,7854,Sin novedad,NO RELEVANTE,novedad,NR
7542,7543,"bien de ánimo, muy contenta pues hoy le avisaron que el viernes recibe su caja de alimentos.",POSITIVO,animo contenta avisaron viernes recibe caja alimentos,R
564,565,necesitan ayuda con alimentos,NECESIDADES OPERATIVAS,necesitan ayuda alimentos,NEC_OP
10333,10334,"habiendo realizado un nuevo llamado, la señora se encuentra en buen estado de salud y muy bien de ánimo.",POSITIVO,llamado senora salud animo,R
4175,4176,"El día de hoy llame al teléfono indicado y no logre contactarme, llamare mas tarde.",NO RELEVANTE,llame telefono indicado logre contactarme llamare,NR
4589,4590,"Dijo que sigue sin recibir la caja alimentaria, así que volveré a solicitarla.",NECESIDADES OPERATIVAS,recibir caja alimentaria volvere solicitarla,NEC_OP
434,435,Sin novedad,NO RELEVANTE,novedad,NR
8606,8607,Preocupada por tema seguridad. Recibió llamado de ofrecimiento de seguro para el hogar. Charla sobre medidas de seguridad.,NEGATIVO,preocupada tema seguridad recibio llamado ofrecimiento seguro hogar charla medidas seguridad,R
4392,4393,Hablamos con la hija que vive con Maria del Carmen nos dijo que hace un mes la habían llamado. Que por ahora no necesita asistencia pero que la llame el mes que viene por si llegara  a necesitar algo.,NEUTRAL,hablamos hija vive carmen mes llamado necesita asistencia llame mes viene llegara necesitar,NR
497,498,"Volvi a hablar con su hija,  se comunicó con Pami y por mail le dijeron que para gestionar la silla de rueda necesitaba orden de su médico de cabecera.  Tiene que ir la Pami que está dentro del hospital para hacer esa gestión. Le conseguí prestada una silla de ruedas de Apovilo pero no puede ir a retirarla porque no tiene autorizacón. Gestionó una para ir el miércoles al Htal., pero Apovilo sólo abre los martes, hasta el 9 no podremos hacer nada",NECESIDADES OPERATIVAS,volvi hablar hija comunico pami mail gestionar silla rueda necesitaba orden medico cabecera pami hospital gestion consegui prestada silla ruedas apovilo retirarla autorizacon gestiono miercoles htal apovilo abre martes _digit_ podremos,NEC_OP
3516,3517,Se encuentran muy bien!!,POSITIVO,encuentran,R
